"SiteId","veg_year","Marsh_Class","Basin",
"CRMS2219","2010","Brackish","Calcasieu/Sabine",
"CRMS2334","2010","Brackish","Calcasieu/Sabine",
"CRMS2418","2010","Brackish","Calcasieu/Sabine",
"CRMS2493","2010","Intermediate","Mermentau",
"CRMS2568","2010","Fresh","Atchafalaya",
"CRMS2608","2010","Fresh","Mississippi River Delta",
"CRMS2614","2010","Intermediate","Breton Sound",
"CRMS2627","2010","Fresh","Mississippi River Delta",
"CRMS2634","2010","Fresh","Mississippi River Delta",
"CRMS2785","2010","Fresh","Terrebonne",
"CRMS2825","2010","Intermediate","Terrebonne",
"CRMS2830","2010","Intermediate","Pontchartrain",
"CRMS2854","2010","Intermediate","Pontchartrain",
"CRMS2862","2010","Fresh","Terrebonne",
"CRMS2881","2010","Fresh","Terrebonne",
"CRMS2887","2010","Fresh","Terrebonne",
"CRMS2939","2010","Fresh","Terrebonne",
"CRMS2991","2010","Fresh","Barataria",
"CRMS3054","2010","Fresh","Barataria",
"CRMS3136","2010","Fresh","Barataria",
"CRMS3166","2010","Fresh","Barataria",
"CRMS3169","2010","Fresh","Barataria",
"CRMS3296","2010","Saline","Terrebonne",
"CRMS3565","2010","Brackish","Barataria",
"CRMS3601","2010","Brackish","Barataria",
"CRMS3617","2010","Brackish","Barataria",
"CRMS3626","2010","Intermediate","Pontchartrain",
"CRMS3639","2010","Brackish","Pontchartrain",
"CRMS3641","2010","Intermediate","Pontchartrain",
"CRMS3650","2010","Brackish","Pontchartrain",
"CRMS3664","2010","Brackish","Pontchartrain",
"CRMS3667","2010","Intermediate","Pontchartrain",
"CRMS3680","2010","Saline","Barataria",
"CRMS3784","2010","Brackish","Pontchartrain",
"CRMS3800","2010","Intermediate","Pontchartrain",
"CRMS3913","2010","Fresh","Pontchartrain",
"CRMS3985","2010","Fresh","Barataria",
"CRMS4014","2010","Fresh","Atchafalaya",
"CRMS4016","2010","Fresh","Atchafalaya",
"CRMS4045","2010","Intermediate","Terrebonne",
"CRMS4094","2010","Fresh","Pontchartrain",
"CRMS4103","2010","Intermediate","Barataria",
"CRMS4107","2010","Intermediate","Pontchartrain",
"CRMS4110","2010","Intermediate","Pontchartrain",
"CRMS4218","2010","Intermediate","Barataria",
"CRMS4245","2010","Intermediate","Barataria",
"CRMS4355","2010","Intermediate","Breton Sound",
"CRMS4406","2010","Brackish","Pontchartrain",
"CRMS4407","2010","Intermediate","Pontchartrain",
"CRMS4448","2010","Fresh","Mississippi River Delta",
"CRMS4455","2010","Saline","Terrebonne",
"CRMS4529","2010","Saline","Barataria",
"CRMS4548","2010","Saline","Pontchartrain",
"CRMS4551","2010","Saline","Pontchartrain",
"CRMS4557","2010","Saline","Pontchartrain",
"CRMS4572","2010","Saline","Pontchartrain",
"CRMS4596","2010","Saline","Pontchartrain",
"CRMS4626","2010","Intermediate","Mississippi River Delta",
"CRMS4690","2010","Saline","Barataria",
"CRMS4779","2010","Swamp","Atchafalaya",
"CRMS4782","2010","Swamp","Atchafalaya",
"CRMS4808","2010","Swamp","Atchafalaya",
"CRMS4809","2010","Swamp","Atchafalaya",
"CRMS4900","2010","Swamp","Atchafalaya",
"CRMS4938","2010","Swamp","Atchafalaya",
"CRMS5003","2010","Swamp","Atchafalaya",
"CRMS5035","2010","Swamp","Terrebonne",
"CRMS5116","2010","Swamp","Barataria",
"CRMS5167","2010","Swamp","Pontchartrain",
"CRMS5255","2010","Swamp","Pontchartrain",
"CRMS5267","2010","Swamp","Pontchartrain",
"CRMS5373","2010","Swamp","Pontchartrain",
"CRMS5414","2010","Swamp","Pontchartrain",
"CRMS5452","2010","Swamp","Pontchartrain",
"CRMS5536","2010","Swamp","Terrebonne",
"CRMS5672","2010","Swamp","Barataria",
"CRMS5770","2010","Swamp","Terrebonne",
"CRMS5845","2010","Swamp","Pontchartrain",
"CRMS5992","2010","Swamp","Teche/Vermilion",
"CRMS6008","2010","Swamp","Atchafalaya",
"CRMS6038","2010","Swamp","Atchafalaya",
"CRMS6042","2010","Swamp","Atchafalaya",
"CRMS6088","2010","Swamp","Pontchartrain",
"CRMS6090","2010","Swamp","Pontchartrain",
"CRMS6209","2010","Swamp","Pontchartrain",
"CRMS6299","2010","Saline","Pontchartrain",
"CRMS6301","2010","Saline","Calcasieu/Sabine",
"CRMS6303","2010","Intermediate","Barataria",
"CRMS6304","2010","Fresh","Atchafalaya",
